N,E,Elev (m),Acc (m),aquifer,depth (ft),Results,water temp ©,pH,EC (uS/cm),TDS (mg/L),turb (NTU),TLF1 (ppb),TLF2 (ppb),TLF3 (ppb),CDOM1 (ppb),CDOM2 (ppb),CDOM3 (ppb),TLF_Avg (ppb),CDOM_Avg (ppb),TLF:CDOM,E.coli (MPN/100mL),DOC (mg/L)
0.316777344,1.275531618,1.586405386,-0.137221417,deep,60,safe,-0.532838438,-1.863856951,0.986913742,0.940602166,-0.608709499,-0.218441376,1.332452347,0.125177922,1.453663084,1.415780105,0.119661895,-0.644020254,-0.202418398,-0.903212135,1.848089788,0.046876582
-0.47935013,1.219991354,-2.575375187,0.748469257,deep,400,unknown,0.131713229,0.841712851,-0.023694846,-0.464060506,0.624240652,1.19919585,-1.060679866,1.899031887,1.859936488,-1.319470479,0.936625306,1.269201717,0.377577104,-1.504900575,-0.274009279,1.002666221
0.227074889,-0.19410532,-0.651460754,-0.958647025,shallow,60,unsafe,-1.942098779,-1.104598297,-0.674363759,-0.91077798,0.188947028,0.096197048,-1.233067026,0.206090502,-0.117684991,0.230757234,-0.227929501,-0.736960669,-0.029633825,-0.228984564,-0.408732706,0.766282498
0.458595412,0.039696876,1.683726247,0.577309191,deep,700,safe,-0.47097725,0.679488578,-1.435751773,-0.353218314,-0.136134614,0.038867155,-1.324577238,0.956603487,-1.367346342,0.150124578,0.633680625,-0.771362124,-1.303286511,0.561071874,0.240041445,-0.287676844
0.969196212,-1.244280507,-0.465098459,0.610052189,shallow,95,safe,0.226537752,0.621994479,-1.663287048,0.627551508,-0.034211175,1.725692999,1.232024028,0.636511355,-0.45652045,2.174866772,0.866587695,-1.016782806,-1.282644833,-0.450192728,2.270712851,0.415283467
0.671514329,1.933783602,0.364353165,0.645962935,shallow,120,unsafe,-0.506805935,-0.449632707,-0.721408748,1.290181914,1.446040802,-1.013939806,-0.60936565,-1.047451862,1.148142748,-0.266675092,1.861290204,-0.251272143,1.493592172,-1.873876908,-2.225031046,0.839625618
-1.148911531,-1.857223431,-1.923113829,0.499510334,deep,160,safe,-1.177892717,0.656734671,-2.352938914,0.599754172,0.419191828,0.525914897,0.308213315,-1.965368072,0.339283774,-0.967689312,-1.298947322,0.777999906,-0.141974024,-1.15170803,-0.922784619,1.994741966
0.845927838,0.265059411,1.372931561,-0.377852411,deep,230,safe,0.473985841,0.344175661,0.227092111,0.724070435,0.617051146,0.03310825,1.773206389,-0.553361733,0.257061053,0.373568723,-0.398055153,0.198379454,-0.792388393,-0.514017483,1.731290613,-0.81248053
-0.82647546,-0.114049141,-1.282902794,0.259003275,shallow,120,unsafe,1.791838118,0.754623447,-0.43297684,-0.776983748,-0.727406746,-0.232728706,2.846592732,0.9943704,1.155956939,-1.015485909,1.337182339,-0.95395106,-0.896434685,-0.297482328,-0.168591155,-0.365043385
1.127847472,0.564723143,-1.207859828,-0.818958147,shallow,280,unsafe,-1.105580658,-0.694148493,-0.022329109,-0.021864494,0.90906854,0.124743919,-0.209977131,0.203653327,0.401802501,0.773433336,0.091013855,-0.208404541,1.003955154,0.364112009,-0.632484064,0.356701916
0.852663755,0.515746395,0.473860346,-0.338376258,deep,250,unsafe,1.284136402,-0.335970067,0.027623394,0.02947074,-0.486035921,0.38685194,-0.13658789,-0.286783664,0.260392378,-0.131260874,0.009491304,-1.516728822,-0.45500564,0.672784881,0.531886301,1.087933971
2.409875596,0.657467841,-0.770129016,1.161365973,deep,700,unknown,-0.582701957,-1.341663367,0.183938759,0.908483168,-2.366264001,0.625383314,-0.021156988,0.569474831,0.570117785,0.654004762,-0.82891393,0.42375321,0.893805036,0.219537903,-0.455722543,0.852620649
-1.104817975,-0.257464039,0.903842431,1.199787157,deep,230,unsafe,1.155146279,-0.452103956,0.98727278,-0.43107392,1.429813755,0.826762371,-0.06167562,0.193436849,0.710757149,0.021413766,0.87912871,1.494024481,0.226761187,0.845085371,1.878253293,1.125067536
2.879498848,-0.350639594,-0.48571491,0.7185651,shallow,50,unknown,-0.003899794,-1.478401733,1.440353012,0.844462146,0.550599004,1.396739666,-1.365638811,-0.721973455,0.742068155,0.817254871,0.363612107,0.949483635,-0.838910958,0.453488963,-0.038233258,-0.455810063
-0.874388044,-0.214427963,0.098348612,0.521883424,shallow,230,safe,0.141667035,1.253907739,1.1982178,2.099405474,0.862859129,-0.587270544,-0.287993574,-1.599608238,0.874410085,-1.220115246,0.23845329,-1.743632859,-0.194295871,0.719697395,1.629777182,-0.973454548
-0.945648775,0.537628429,0.659200744,0.508482799,deep,200,safe,0.646937404,-0.437557514,-0.343664949,-0.839582744,0.203203889,1.224802261,-0.641665304,1.016716662,0.453413733,0.596767336,-0.112724514,-0.100864863,-1.763000455,0.65470554,1.220581126,0.910758961
0.967623616,-1.496581622,0.900517249,0.519737767,deep,180,unknown,-1.012999748,-0.388622251,2.002606667,-1.614713549,-0.287881967,0.363982164,-1.083236976,0.600834441,0.990421076,0.472719447,0.090037339,0.804377033,-0.37515132,0.315057658,0.045478786,0.438004162
-0.096885827,1.076552657,1.080413527,0.746444177,deep,700,safe,0.587823809,-0.138726711,-0.964632191,-0.092745527,-0.009284532,-1.62674253,1.529885535,0.042792989,0.12376641,-0.721343015,-1.279084727,1.21832185,0.421263735,0.966048744,1.276847386,-2.075212775
-1.65714598,-0.889616196,-0.42569402,-0.386677322,deep,400,safe,1.263680844,1.498357717,-0.344202553,0.665225124,1.626616206,-0.581091861,-1.266351798,-0.096315066,0.367994708,1.189742674,0.896619,-2.34167384,-1.331899525,0.857726713,0.000749813,-1.267616258
0.63884961,1.189130183,-2.029185201,-0.850980518,deep,180,unsafe,1.488370288,-0.846100598,0.309261275,-0.33196224,-1.251722716,0.213486326,1.329487538,0.963618924,0.225782512,1.533040202,-1.61653361,1.32150189,1.20461051,-1.378007503,-0.195027996,-1.382828934
0.74147804,-1.384540054,-0.831570923,-1.187518462,deep,120,unsafe,-0.339768985,-0.372069333,1.149351707,0.415811675,-1.144306324,-2.122957692,0.205437567,-0.504248907,-0.964071172,-1.510941958,-0.242186918,0.13934969,0.466798164,0.638850882,-0.477398782,-0.833623902
-0.667982561,0.880846174,-0.263044616,1.46651879,shallow,50,unknown,0.405117841,-1.32610332,-0.201110857,-1.062537738,-0.921930909,0.294650281,-0.200113239,0.541759438,1.273410095,0.93052001,0.486090593,-0.036236881,-1.144608229,1.212260543,-0.054893514,0.856915802
0.767878915,0.282885921,-1.271208742,1.275728333,shallow,650,safe,-0.342784369,-2.234645596,-0.446458299,-1.188132597,-0.510695332,-0.289047234,1.169716432,-0.890885807,-0.719839415,1.858425256,-0.206683186,-1.373231999,1.413299582,0.051994405,0.904501,-0.539537737
0.949008843,0.104677741,0.468814226,1.383448166,shallow,95,unknown,0.960639241,-1.756425918,-0.035832934,-1.020656243,-0.963430165,1.904624566,-0.094639495,0.10587708,-1.134556694,0.121742103,0.581726845,0.930624572,0.09532833,0.653757243,0.642263734,-0.533015086
0.452654028,0.422451175,0.47918224,0.091732987,deep,180,unknown,-0.210997859,-0.042595677,2.037250511,0.838838198,1.176195964,1.607528582,1.54034236,0.027048238,-0.645397406,-1.241393894,0.809111555,0.178146817,-2.084879558,-2.63892793,0.659360025,0.962793081
-0.08449665,-0.071158199,0.883507533,1.014699042,deep,230,safe,0.222677587,-0.186429738,0.384797332,-1.733908022,0.83530427,-0.880275778,0.642127788,1.508203785,0.165164929,0.404793341,1.102980418,0.682230481,0.072183935,0.331077897,0.096978923,0.438021153
2.057266691,1.242518599,-0.326382842,0.625303995,shallow,120,safe,-1.201655035,-0.560828414,0.385825459,0.117765275,-0.265780358,-1.190343212,0.486519015,-2.0734692,0.021085529,-1.434918275,-1.851720071,0.710382689,-1.787447366,0.588998201,-0.790494673,0.004548956
-1.236448832,-2.044649668,0.946797303,-1.151476407,shallow,400,unknown,-1.280238182,-0.542878219,-2.218633593,-0.240333378,0.583367512,0.208382359,-2.451712225,-0.201821059,1.232098544,-1.152589908,0.863757979,0.320892847,2.280535755,1.735769865,1.685803579,1.051453644
-1.872309518,0.377560734,-0.655421467,-1.781943795,shallow,230,unsafe,0.80172925,0.53241461,-3.071474977,0.168445918,0.750689503,-0.796332021,0.885370885,-0.97441964,0.481305416,0.918492443,0.185470673,-0.026977067,0.36888061,0.248027525,0.945257375,0.092610494
0.257421922,-0.443879855,-0.080050517,0.422860174,deep,230,unsafe,0.694649292,0.487768383,0.955682177,0.842668075,-2.290672778,-0.219274067,0.240202938,0.243411828,-0.206787614,-1.29768384,0.316151174,0.068679779,0.073934602,0.535585677,0.35282863,-0.333545272
0.184435856,0.287973588,-1.341186217,0.25024147,shallow,50,unknown,0.703173952,1.260949822,1.409369005,0.211232361,1.251626654,0.7052029,0.401678868,-0.105685805,2.007297355,-0.297500311,-0.139582467,0.614742658,1.502240712,0.206099826,0.211348224,0.192147924
0.849954438,0.917934517,-1.541280005,1.872521872,shallow,unknown,safe,-0.665987265,0.236490447,1.426140174,-0.948406217,-1.70817463,-1.542641975,-1.142590846,-0.198805518,-0.233825434,-0.801099453,-0.934325587,-0.128142665,-0.977657913,0.305557388,0.857028234,-0.391084792
-2.199747299,1.506754437,1.321594777,-0.904326981,deep,60,safe,0.829373481,-1.129397529,0.108468114,1.375223046,-0.322522379,-0.147162442,-1.625959679,1.50083706,0.541957077,1.270678379,-0.092296367,-0.317864689,1.961645176,0.903005446,-1.474916919,-1.527073574
-0.188871247,-0.903298113,0.310966923,0.263637663,shallow,250,safe,1.062086486,-0.871939927,-0.644718008,0.423404198,0.944549175,0.358126179,0.632330621,-0.054197123,1.379022311,-0.590047796,0.634133469,0.881586895,-0.24846011,-1.260426619,-1.226766854,0.469040779
-0.791500625,-1.718397727,-1.350434555,0.218249165,shallow,650,unknown,-1.360889139,0.162247291,-2.285779343,1.843952383,0.789559453,-0.723886667,-0.78121295,0.030851279,-1.394542081,0.230922505,0.393292553,1.173742552,1.884852918,0.293724081,0.594375253,-0.474475453
1.592302462,0.039058238,-1.154777769,-0.329171282,shallow,650,safe,0.826572153,-0.647731121,-0.615501928,-0.661866481,-0.680323945,-0.289159142,-0.99157583,1.828445146,-0.594432688,0.105934711,0.103753172,1.691027623,-0.452687498,-0.680832783,3.162165325,0.816570229
0.038390501,-0.231331334,-1.861326718,-0.531521778,shallow,50,unsafe,-2.005246911,0.585522547,-1.073206539,-1.058116586,-0.871950101,0.574854862,0.862640841,-2.586683526,0.853954503,-1.303314888,-1.980790642,-0.56453867,0.059376609,-1.803627372,-1.030496842,-1.213772128
-1.549799382,0.775958105,-0.745504976,0.009226067,shallow,90,unsafe,0.390174833,-0.394158219,-0.738752962,-0.615221766,0.475539316,1.059290895,1.16329546,-0.858925751,0.870081432,0.349166069,0.720864783,1.65489892,-0.243604374,-0.186949076,-0.943731982,-1.396254545
0.892212626,-0.951924866,0.826047616,0.525765909,deep,650,unsafe,-0.837744421,-1.322344698,1.432195966,0.266454145,1.09170013,-0.506074294,0.932751361,-0.236111446,0.963979021,0.328236396,-0.822964214,-0.865455793,0.459859664,0.143254417,-0.159643868,-1.561851663
-0.52837375,-2.614826464,-2.123298511,0.071839363,deep,120,unknown,-0.747016263,1.39159383,-0.084692999,-0.249365278,1.852585785,1.549542138,0.365966855,-1.205046402,-0.034992867,1.287840243,-0.425673487,-0.474336637,-0.625045924,-0.984689077,-1.226090478,-1.16296997
-0.498512273,-1.504804225,-0.04062906,0.371704034,deep,200,unsafe,-2.415647937,0.781996803,-1.81217576,-1.052334911,0.40678702,-0.288287348,0.520736111,0.597186786,0.244939893,2.580007059,-0.056953138,1.571855979,0.260982376,0.265017517,0.149739075,1.425252851
-0.83898204,-0.762400344,0.509539693,-1.399848227,shallow,90,unknown,0.720557887,-1.289616525,-0.416400203,0.654876318,1.175669663,0.176997503,-0.319212421,-0.565066759,-2.006287026,-0.2583775,-0.572569569,-1.100180459,1.013737078,-1.579199634,-1.190550215,0.648539868
0.17141013,-0.094958532,-1.240534985,-0.500858129,shallow,280,unknown,-1.461496395,1.508234818,0.791971054,-1.162492443,-0.129476107,2.09287393,-0.066718598,1.58942978,1.694630996,0.247208015,-0.29166081,-0.818088883,-0.188405475,0.825793753,-1.464160229,0.837106656
0.562682544,-1.459467668,-0.312867068,-1.736914647,shallow,250,safe,-0.416256154,-0.992477081,0.859966001,0.78438536,-1.942919546,0.542059069,0.533568737,-1.395786608,2.552732634,-1.664844007,-1.391471433,1.276683036,-0.080880381,-0.660667344,0.411051471,-0.169657384
0.287602287,-0.490307689,-0.262411081,1.21298177,shallow,60,unknown,-0.111658791,0.557095916,1.054231751,-0.424612874,-0.560812382,0.986590456,-0.715678493,0.618771087,0.414084663,0.640714077,0.156320744,0.915720294,2.971074978,-0.395378622,0.128491477,-0.330865574
0.019879315,0.942972216,-0.783445945,0.840307134,deep,160,unknown,-1.09557215,0.352392056,-1.007216735,1.303962527,0.648620633,0.251721436,-0.744255689,0.185935029,-0.706059742,-0.68471606,-0.196458215,0.150377996,1.368845019,0.141746153,0.244673327,0.429296872
-0.13581537,0.603380279,1.038421,1.946055537,shallow,unknown,unknown,0.574966738,-0.731879,0.39250799,0.249353973,-0.601193444,-0.453043034,-2.021531423,-1.346807155,0.274182379,0.940533581,-1.713089675,0.002787374,-0.550276765,-0.019667621,0.571014599,-1.164179745
-0.36162395,2.213839968,-1.414843592,1.384200529,deep,700,safe,-0.153302052,-0.363813463,-0.868195769,1.39592241,-1.558513032,1.854425708,0.041371452,-1.699368625,-0.088278523,-0.014712861,1.900766336,-0.897055577,0.916138902,0.635374741,-0.792743495,0.32900694
2.44877888,0.629936678,0.218509118,-0.065198049,shallow,120,safe,-0.462008524,0.600828835,-1.074530002,0.292744819,-0.741417362,-1.822019012,1.107063179,-0.761294554,0.146397725,-1.068435259,-3.174006991,-1.042728465,-0.41991284,0.35398713,-0.47040037,-0.413353838
0.80036953,1.071553556,-1.345703883,0.725899425,deep,180,unsafe,-0.296210021,0.605211253,-1.550193169,-1.712980598,0.603582704,0.592077374,-2.38890465,-0.569790569,-0.335681315,-1.620041205,-0.289653222,1.106902274,0.73005056,0.161617354,-0.780758665,-0.30398599
-1.203561389,-0.969883949,0.379088148,-1.59345547,shallow,60,safe,1.800611477,-1.259873056,-0.918236446,-0.980167881,-1.74267939,1.408596897,0.247796534,0.271826786,0.031458151,-0.450879589,-1.002560573,-2.076128285,-0.861224036,0.417485212,-2.363987338,-0.553023097
-0.562779036,0.496393256,-1.192525828,-1.008754928,deep,400,unsafe,0.72429379,-0.652367292,0.182906425,0.765645324,2.148345655,0.261895701,-0.08714669,-0.616611714,0.718299292,-0.339750466,0.270934354,1.448976408,0.752516681,1.036394301,-0.914799907,-0.055028566
0.178157777,-0.285180844,-0.201025735,-0.781466854,deep,60,unknown,-0.063074102,-0.756863522,0.231220922,1.198563997,-1.927097136,1.231471679,1.695937806,0.295964449,0.095005816,0.912658217,0.891674785,0.134173487,0.301976845,-1.16126723,-1.172943089,-0.007748494
0.798465966,1.069078875,-0.08112073,-0.499413329,shallow,700,unsafe,0.52371182,-0.134719864,0.688231267,0.524931913,1.533416904,-0.015755253,2.013101563,0.098034912,1.499672489,-0.331905865,-0.629061619,0.914421279,-0.281511015,1.378207807,-0.578462761,0.306347047
0.706214258,-0.915390135,0.352301539,-0.500706704,shallow,250,safe,0.429075101,-0.728741956,-0.18039672,0.480436839,-0.950304314,-1.30544677,1.736692005,-0.923522098,-0.375231434,1.24247453,0.724417982,0.838311549,-0.563682763,1.256789271,-0.51172803,-1.210241594
2.122278087,1.14358667,-0.058171819,-0.666099716,shallow,95,unknown,-0.434875123,-0.130089297,-0.505206412,1.770655795,-1.147409336,0.534230266,0.826792447,0.198440063,1.241356211,0.563096977,-0.505621731,-1.220992322,-0.718940698,0.213912723,-1.334693113,-0.722578343
-1.711989809,-1.148374628,-1.583821665,-3.128729795,deep,60,unsafe,-0.112409975,-1.945158931,1.08140286,-1.016809892,0.710338881,-2.442087117,0.380481429,1.449129262,-1.93356585,0.878551642,-1.160212987,-0.447262192,-1.873461479,1.022231254,-0.649268511,-0.382010385
-1.061459054,-1.571672026,2.726894127,0.802591805,shallow,400,unsafe,0.243204146,0.230967783,-0.696768596,2.086420764,1.599174061,0.57773735,-0.515127967,0.887073656,1.351651129,-1.445252153,-0.844742274,-0.035560264,-0.106485197,-0.982351326,1.549303517,-0.44133148
1.089430973,-0.031356944,1.245828897,-0.618153395,deep,700,safe,-0.43712611,-0.662276112,-0.30399049,2.870694793,-0.607926673,0.765487972,0.105108505,1.507437207,0.709856174,-0.259191746,-0.683334473,-0.88541554,-0.832800274,-0.338202372,0.242314463,1.793242539
0.308388521,-0.836569075,0.694794269,-0.529162383,deep,95,unknown,0.16533924,0.193024143,0.618657133,0.41155698,-0.568171523,0.396909638,2.321327025,0.640976907,0.853586442,-0.853625609,-0.479142393,-0.28289534,-1.356243526,-1.161488982,0.60193975,1.25007219
0.240656719,-1.217389812,-1.037299444,0.343907991,shallow,60,unknown,-1.012849174,-0.757500975,-0.173513586,1.016587147,0.960236635,-0.676228786,1.013208188,-0.676238163,0.633665046,-0.662291665,-0.370287783,-1.877875713,-0.195102338,0.636543059,-0.196896594,0.199629983
0.583332569,-0.167072671,1.147277332,-0.403985698,deep,400,unsafe,0.60703085,-0.984674769,1.403378237,0.532883653,-0.267937624,1.214218298,1.104305873,1.737712913,-2.239193657,1.525011814,-0.505738541,1.033051716,-0.991813795,-0.688939994,0.766043997,-0.059485244
0.94681488,0.491750363,1.107742821,0.255826708,shallow,50,unsafe,-0.920730086,1.22714869,1.359700774,0.060599067,-0.66698504,2.169352467,0.120869615,-2.975729209,-1.354755884,2.39183329,-2.353636544,-0.235657966,1.49536924,0.344882129,-0.245585877,0.761977196
-0.995684483,0.34314678,-1.314685884,0.005605252,deep,50,unsafe,-0.641680215,0.560068265,-0.660203318,-0.082442297,-1.000595766,0.284357836,-0.65285773,-0.3422748,1.242811149,0.144988747,0.69933054,0.243711167,-1.113102573,-0.721663456,-1.136010363,-0.275875895
-0.964471434,-0.037348817,1.338522748,0.858037202,deep,180,unsafe,0.428786725,-0.097559597,0.025815495,-1.599310516,-3.343294934,0.54082182,-2.373699044,2.115096969,0.805253326,0.208631717,1.438939739,1.743098292,1.241312038,0.35018624,-0.437052076,-1.348760665
-0.368309205,0.921374733,1.139169645,0.356357973,deep,280,unsafe,1.558010781,-0.30896972,0.488176154,-1.492485679,0.075090942,0.879368149,1.608048172,1.697642844,0.745566256,-1.810978597,-1.492761536,0.055881375,1.400766481,0.317291748,0.712742614,-0.41691212
0.471792337,-0.31043934,-1.349927662,-1.495887078,deep,120,unknown,-0.633803809,-0.160898935,-0.68489475,1.445743861,-1.686875043,0.867431252,1.823194999,-0.487055908,0.220301056,-0.766694846,-1.32743011,1.464449083,-2.812580996,1.048343863,0.376619273,-0.426363738
1.589380936,0.463702296,0.024158827,-0.598448194,deep,280,safe,-0.918250723,0.997529715,0.400030865,-0.043404086,0.245787393,0.253607427,-0.049354855,1.158634711,-0.105686308,-0.40037126,0.656848392,0.523473544,-1.038739246,-1.929706726,0.131353547,0.240921521
-0.140027394,0.431510828,-1.374209392,-0.929491047,deep,650,unsafe,0.347431208,0.53069522,-0.393885981,-0.657081777,-1.748081581,0.545828177,0.798849469,0.120569963,0.150972705,-0.535742938,1.357046635,-1.415084977,0.030481114,0.930291595,1.139255827,-0.679950381
-0.239278075,0.471231311,-0.783214906,-0.199036253,shallow,280,safe,0.267860163,-3.086439612,0.550955404,-1.12732974,-1.18721427,1.557800158,0.063877263,0.451914809,-1.346653387,-0.975945572,-0.350190924,-1.038410285,0.346784891,-2.126793799,-0.437506392,-1.413070828
1.403409023,-0.367773588,-1.277959224,0.676172041,shallow,90,unknown,0.56741579,1.145323827,0.464694146,-1.166608053,1.448841138,-0.659107702,0.778615375,-0.422680472,-1.841398954,-1.090079685,-0.309539603,0.22330663,1.227290282,0.038802019,-0.299020139,-0.841166718
